,Date,mean_daily_temperature,min_daily_temperature,max_daily_temperature,std_daily_temperature
0,2017-01-01,9.110632197062197,7.342889404296898,12.163415527343773,1.8542835518431389
1,2017-01-02,7.969878133138043,6.43921813964846,10.495996093750023,1.4028245536540904
2,2017-01-03,5.3781499226888245,3.6911712646484602,7.375512695312523,0.8249502082809684
3,2017-01-04,3.8366065979004134,0.09615478515627274,6.86127624511721,2.461568134225203
4,2017-01-05,5.245448048909528,3.2216735839843977,7.977929687500023,1.5453727407995321
5,2017-01-06,5.497087732950869,3.1344390869140852,7.478128051757835,1.51148183651484
6,2017-01-07,5.285196558634463,3.1626220703125227,7.576715087890648,1.6823761686085084
7,2017-01-08,5.71473083496096,5.05780944824221,6.878930664062523,0.5859764893316818
8,2017-01-09,4.618517812093121,2.7748962402343977,6.716699218750023,1.443608643384504
9,2017-01-10,3.8824675242106346,2.3855377197265852,5.55475769042971,1.1598986944955485
10,2017-01-11,5.457106526692731,3.5791412353515852,7.21070251464846,1.187887330960216
11,2017-01-12,6.490827178955101,5.420678710937523,7.715539550781273,0.7299562169965749
12,2017-01-13,4.741747156778994,3.6566558837890852,7.240319824218773,1.1331979862872046
13,2017-01-14,7.034628804524762,5.877984619140648,8.64740905761721,0.9028537809682193
14,2017-01-15,7.917128499348981,7.21418151855471,8.478906250000023,0.3661490958330412
15,2017-01-16,5.387897109985374,2.9838500976562727,7.610253906250023,1.36942827325991
16,2017-01-17,4.5045441945394105,2.9943786621093977,6.413125610351585,1.2473386669507114
17,2017-01-18,5.030349349975609,3.4004608154297102,8.20813903808596,1.7198668390663199
18,2017-01-19,8.90831591288251,7.066690063476585,12.311425781250023,1.8420856249889976
19,2017-01-20,9.336198425292991,7.697045898437523,10.57514343261721,0.8427881185826034
20,2017-01-21,7.215351359049502,5.373712158203148,9.781549072265648,1.3869604394431918
21,2017-01-22,7.338082249959332,5.637933349609398,9.087396240234398,1.1468119736563394
22,2017-01-23,6.795755004882835,4.106301879882835,8.40302429199221,1.2884342095087904
23,2017-01-24,6.317402776082379,4.182916259765648,8.58844909667971,1.5114790675427172
24,2017-01-25,8.800946172078474,6.18268737792971,12.784890747070335,2.2248943727315402
25,2017-01-26,10.290832773844423,9.175439453125023,12.013574218750023,0.9440519869381926
26,2017-01-27,8.015885289510114,6.043145751953148,9.64264831542971,1.1164041160858398
27,2017-01-28,8.212230300903343,7.30042419433596,9.865884399414085,0.9129837936257037
28,2017-01-29,8.284600830078148,6.56177673339846,10.329080200195335,1.2087445310900335
29,2017-01-30,5.839258448282901,3.9612976074218977,7.717752075195335,1.293802415551387
30,2017-01-31,5.087282435099307,2.7905212402343977,7.529840087890648,1.7559271190518162
31,2017-02-01,8.872925059000673,7.025689697265648,11.142175292968773,1.5088899142201442
32,2017-02-02,7.75818786621096,4.817864990234398,10.403070068359398,2.0445636070031874
33,2017-02-03,4.829043960571312,2.9967132568359602,6.69233093261721,1.3089024525728226
34,2017-02-04,5.253357187906924,1.5778747558593977,9.229165649414085,2.6644954718659464
35,2017-02-05,7.031814193725609,1.1080108642578352,12.63245544433596,4.137315009097319
36,2017-02-06,9.192823664347353,7.116357421875023,12.282891845703148,1.8018569692495774
37,2017-02-07,9.540907160441103,7.559655761718773,12.78650817871096,1.7622425660940932
38,2017-02-08,9.074173227945986,6.916070556640648,11.303887939453148,1.4378979828165184
39,2017-02-09,8.444408035278343,6.86811218261721,10.999246215820335,1.2738677725766399
40,2017-02-10,9.48430213928225,8.66169128417971,10.607202148437523,0.5904293611942479
41,2017-02-11,8.107221857706728,6.241265869140648,10.053979492187523,1.2444406786108755
42,2017-02-12,7.549317296346051,5.71631774902346,10.28864440917971,1.634001450614129
43,2017-02-13,7.723844146728538,6.46351013183596,9.07715759277346,0.8844669719861751
44,2017-02-14,8.96094411214195,5.15125427246096,14.480996704101585,3.2116785857254326
45,2017-02-15,9.618504460652693,7.95258483886721,12.05384216308596,1.1692713928881922
46,2017-02-16,7.436168924967471,4.397073364257835,10.298562622070335,1.8397220377774293
47,2017-02-17,7.328459040323916,4.164773559570335,10.430459594726585,2.1708042500759905
48,2017-02-18,7.494715627034528,4.537408447265648,10.89246520996096,2.0246253394556186
49,2017-02-19,7.53577067057294,5.942010498046898,9.157250976562523,1.0297201398802716
50,2017-02-20,6.948753611246768,5.712335205078148,9.735864257812523,1.3218359393583903
51,2017-02-21,7.1305512746175355,5.32789001464846,10.872354125976585,1.6926910188282787
52,2017-02-22,7.659940338134788,5.87268981933596,9.768670654296898,1.417623707627521
53,2017-02-23,7.59630673726402,5.569665527343773,10.07190856933596,1.3747527594788065
54,2017-02-24,8.728086090087913,6.410180664062523,13.09198913574221,2.5472103532938157
55,2017-02-25,9.279789861043318,7.534906005859398,11.771096801757835,1.0124439484717263
56,2017-02-26,7.5915186564127835,6.376947021484398,9.754434204101585,1.2233015463724481
57,2017-02-27,8.360922114054384,7.623101806640648,10.223840332031273,0.8172682210505187
58,2017-02-28,10.652295684814476,7.959573364257835,16.101724243164085,2.665100765405287
59,2017-03-01,6.30211474100751,4.893228149414085,8.73175964355471,0.9836588745340094
60,2017-03-02,6.713166809082054,4.014581298828148,10.54139099121096,2.424234335008022
61,2017-03-03,6.818987782796246,3.7091766357422102,10.03589782714846,1.9906807352057247
62,2017-03-04,6.632431284586612,3.5909057617187727,10.109170532226585,2.4007633453557164
63,2017-03-05,6.246428426106793,1.0850616455078352,12.202691650390648,4.016430049767557
64,2017-03-06,7.197387313842796,5.070550537109398,9.48420104980471,1.499426231438898
